FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
202308.0,1.0,30.0,53.0,2844922.410000004,9972622.839999726,7127700.430000011
202308.0,2.0,0.0,27.0,5047958.6500000255,11790611.219999574,6742652.570000092
202308.0,1.0,20.0,28.0,2589136.2600000035,8150243.309999739,5561107.050000058
202308.0,2.0,80.0,52.0,9180033.1,44589515.58999922,35409482.489998996
202308.0,2.0,40.0,84.0,18222578.299999323,52676059.03000127,34453480.72999898
202308.0,1.0,50.0,93.0,14733319.709999762,56659046.66000115,41925726.94999943
202308.0,2.0,40.0,27.0,5401198.210000059,15720955.739999428,10319757.530000001
202308.0,2.0,0.0,5.0,3857240.159999973,11866110.45999992,8008870.3000000445
202308.0,2.0,20.0,24.0,2974022.910000017,9067001.189999558,6092978.280000085
202308.0,1.0,0.0,11.0,23253569.519999225,60475930.60000163,37222361.07999929
202308.0,2.0,60.0,53.0,9082491.60000002,36608432.75999973,27525941.15999967
202308.0,2.0,70.0,5.0,4844834.619999997,30785288.339999262,25940453.719999764
202308.0,2.0,50.0,93.0,18782647.23999963,65115545.88000256,46332898.63999918
202308.0,1.0,50.0,76.0,14986490.019999612,56816050.99000158,41829560.969999455
202308.0,1.0,60.0,76.0,16053511.239999425,114049123.41000564,97995612.170002
202308.0,2.0,0.0,28.0,6560413.81000003,16181785.139999438,9621371.330000076
202308.0,1.0,70.0,32.0,13080334.949999735,85350874.55000106,72270539.59999987
202308.0,2.0,0.0,75.0,11809769.889999837,28548696.23999837,16738926.350000184
202308.0,1.0,50.0,53.0,7094487.540000089,26685801.989999224,19591314.449999705
202308.0,2.0,60.0,28.0,9574863.660000028,37999271.149999075,28424407.489999205
202308.0,1.0,50.0,27.0,6435616.660000068,22748787.509999044,16313170.84999983
202308.0,2.0,20.0,75.0,7816371.620000125,24491830.589998335,16675458.970000226
202308.0,1.0,70.0,52.0,9142699.370000025,49416998.70000012,40274299.32999971
202308.0,1.0,70.0,84.0,20043974.51999927,108089273.62999955,88045299.10999982
202308.0,2.0,40.0,24.0,5088382.590000069,14926354.549999394,9837971.960000014
202308.0,1.0,0.0,28.0,6046712.320000009,15980946.059999539,9934233.740000082
202308.0,1.0,50.0,11.0,29001008.559999283,99128627.19000675,70127618.63000049
202308.0,1.0,20.0,53.0,2614437.5600000094,8277254.089999742,5662816.530000053
202308.0,1.0,30.0,24.0,2192298.880000013,7268715.199999722,5076416.320000079
202308.0,2.0,50.0,84.0,24375495.679999173,74170726.42000349,49795230.73999986
202308.0,1.0,50.0,52.0,8584404.17000014,29207948.729999304,20623544.55999975
202308.0,1.0,0.0,53.0,6102903.570000018,16684114.549999453,10581210.9800001
202308.0,2.0,80.0,53.0,9449110.969999958,54460997.66999941,45011886.699999474
202308.0,1.0,40.0,5.0,3116800.4299999895,12298185.719999932,9181385.290000103
202308.0,1.0,20.0,84.0,7870059.060000048,23000133.37999903,15130074.320000041
202308.0,2.0,70.0,27.0,8877283.10000013,38221620.69999904,29344337.59999906
202308.0,1.0,30.0,28.0,3151670.8299999963,10602672.409999758,7451001.580000063
202308.0,2.0,80.0,27.0,7771427.330000088,39903798.779999346,32132371.449999142
202308.0,1.0,60.0,32.0,13900834.879999746,92426449.69000407,78525614.81000149
202308.0,1.0,70.0,53.0,7980249.080000091,49440885.26999963,41460636.18999921
202308.0,1.0,50.0,44.0,17037645.529999673,56459821.810001165,39422176.27999933
202308.0,1.0,0.0,52.0,8017705.230000081,20365834.50999941,12348129.280000089
202308.0,2.0,20.0,28.0,4290124.1899999995,13184931.99999936,8894807.810000116
202308.0,1.0,70.0,24.0,6238462.540000059,37869031.98999899,31630569.44999868
202308.0,1.0,50.0,32.0,14254812.239999766,53525717.6000014,39270905.35999973
202308.0,1.0,70.0,27.0,7662345.73000006,43037207.3299995,35374861.59999853
202308.0,2.0,40.0,53.0,6423009.160000077,20187073.949999493,13764064.790000118
202308.0,1.0,60.0,52.0,8849216.490000023,47614197.92000094,38764981.42999939
202308.0,2.0,60.0,11.0,28848523.669998836,120793914.0200088,91945390.34999831
202308.0,2.0,0.0,32.0,12917020.949999727,30455599.65999843,17538578.710000105
202308.0,2.0,70.0,76.0,20371193.919999234,98336391.64000109,77965197.7199996
202308.0,2.0,30.0,53.0,4596107.880000016,17249752.719999507,12653644.839999985
202308.0,1.0,20.0,44.0,6294846.660000042,16784975.079999615,10490128.419999966
202308.0,2.0,0.0,93.0,11368455.909999698,28425604.599998355,17057148.690000195
202308.0,2.0,70.0,24.0,7461807.750000059,32992536.30999805,25530728.55999909
202308.0,1.0,40.0,11.0,22315205.859999225,66540128.55000259,44224922.689999335
202308.0,2.0,20.0,84.0,12019750.12999981,35178305.169998236,23158555.039999686
202308.0,1.0,20.0,32.0,5311162.22000001,16871546.10999949,11560383.890000032
202308.0,2.0,60.0,24.0,7090537.810000069,27507421.879998405,20416884.069999684
202308.0,1.0,30.0,32.0,6594467.940000094,22479969.73999938,15885501.799999943
202308.0,2.0,20.0,27.0,3220454.700000009,10158058.119999591,6937603.420000103
202308.0,2.0,80.0,5.0,4062891.8499999917,36679032.1199996,32616140.269999832
202308.0,1.0,60.0,93.0,15472285.739999743,109629829.96000712,94157544.22000234
202308.0,2.0,80.0,11.0,22263988.829999186,126754065.66999854,104490076.83999957
202308.0,2.0,20.0,11.0,23722378.679998733,62170769.48000431,38448390.79999877
202308.0,1.0,20.0,75.0,5086584.679999984,16020583.31999951,10933998.640000133
202308.0,2.0,70.0,28.0,10061445.79999991,44872395.63999957,34810949.839999296
202308.0,2.0,0.0,52.0,8295812.140000059,19473855.44999949,11178043.3100001
202308.0,1.0,40.0,27.0,3811574.330000001,12085315.209999591,8273740.880000036
202308.0,2.0,60.0,76.0,18326371.53999946,75739842.65000343,57413471.10999957
202308.0,2.0,50.0,44.0,19962058.509999525,60478011.99000258,40515953.47999984
202308.0,1.0,0.0,24.0,4439148.420000019,11653810.589999523,7214662.1700000595
202308.0,1.0,70.0,93.0,15772562.309999594,102160736.31000035,86388174.0000002
202308.0,2.0,30.0,24.0,3500058.539999991,12143111.16999946,8643052.630000068
202308.0,2.0,60.0,5.0,6292454.070000015,31816202.549999513,25523748.48000008
202308.0,2.0,70.0,75.0,21586085.21999944,94812857.93000032,73226772.71000013
202308.0,1.0,20.0,93.0,5666371.6300000325,18318583.11999936,12652211.490000032
202308.0,1.0,20.0,11.0,14744500.609999422,41122725.250000045,26378224.639999263
202308.0,1.0,40.0,32.0,9882331.02999997,31999315.999999087,22116984.969999574
202308.0,2.0,40.0,52.0,7826260.010000076,22332233.919999015,14505973.909999859
202308.0,1.0,40.0,24.0,3538355.4800000098,11478803.239999594,7940447.759999931
202308.0,2.0,50.0,53.0,8951140.850000128,29547466.499999028,20596325.649999734
202308.0,1.0,40.0,76.0,9419185.539999967,31895562.21999864,22476376.67999967
202308.0,1.0,80.0,24.0,3856728.2200000086,25825420.089998614,21968691.86999923
202308.0,1.0,80.0,76.0,11908593.709999843,90741772.19999985,78833178.48999955
202308.0,2.0,20.0,32.0,8360046.990000152,26248070.389998924,17888023.40000006
202308.0,1.0,60.0,84.0,20139504.449999467,134570474.9400045,114430970.49000053
202308.0,1.0,50.0,24.0,5761872.4300000835,20452408.789998945,14690536.35999997
202308.0,2.0,70.0,84.0,23800717.93999949,101752687.23000187,77951969.2900004
202308.0,1.0,20.0,24.0,1832445.8400000064,5577876.219999903,3745430.380000071
202308.0,2.0,30.0,5.0,3646157.4099999676,14834905.639999714,11188748.230000038
202308.0,2.0,50.0,75.0,18330103.769999612,59997752.45000169,41667648.67999934
202308.0,1.0,60.0,44.0,18477931.789999314,88703409.4000038,70225477.61000034
202308.0,1.0,80.0,5.0,2281092.96999999,22974866.949999653,20693773.97999981
202308.0,1.0,30.0,84.0,9336390.67000003,29361099.08999893,20024708.420000136
202308.0,2.0,30.0,44.0,10942442.429999901,35194792.539999045,24252350.109999523
202308.0,2.0,50.0,28.0,9343023.589999989,30713001.11999897,21369977.52999979
202308.0,2.0,30.0,76.0,9879571.999999959,36201577.87999906,26322005.87999914
202308.0,2.0,60.0,32.0,16561112.669999588,71989450.12000345,55428337.44999978
202308.0,1.0,80.0,32.0,6820103.330000032,48806736.32999997,41986632.99999959
202308.0,2.0,50.0,27.0,7764437.990000094,24996472.98999916,17232034.9999998
202308.0,2.0,80.0,93.0,22185357.709999517,149651058.5600022,127465700.85000096
202308.0,1.0,20.0,27.0,1997835.570000017,6299506.619999845,4301671.050000099
202308.0,1.0,20.0,5.0,1297190.400000002,5180190.4,3883000.0000000084
202308.0,1.0,80.0,28.0,4440675.620000047,31675766.00999855,27235090.38999952
202308.0,1.0,60.0,27.0,7181497.19000009,48464090.92000084,41282593.72999919
202308.0,2.0,40.0,76.0,13137193.699999684,41055006.349999495,27917812.649999365
202308.0,1.0,70.0,11.0,18868811.18999933,116656444.10999995,97787632.92000058
202308.0,2.0,20.0,76.0,8426139.480000112,26745729.879998814,18319590.3999998
202308.0,1.0,30.0,11.0,19349893.379999246,56023475.280002765,36673581.89999964
202308.0,1.0,60.0,24.0,6039107.080000062,39270539.20999952,33231432.129999004
202308.0,1.0,70.0,44.0,17381270.649999492,86418424.1999995,69037153.55000016
202308.0,2.0,0.0,44.0,14398720.739999602,31134336.56999841,16735615.83000013
202308.0,1.0,80.0,84.0,12202117.109999783,79571829.40999974,67369712.29999858
202308.0,2.0,30.0,28.0,4841945.810000012,16409745.829999398,11567800.020000055
202308.0,1.0,70.0,76.0,17300693.04999962,109587372.11999962,92286679.07000162
202308.0,1.0,0.0,5.0,3558048.8199999877,12920698.329999855,9362649.510000061
202308.0,1.0,0.0,32.0,12275624.37999973,32333937.17999876,20058312.8
202308.0,2.0,60.0,93.0,18094458.029999472,77310435.93000442,59215977.89999891
202308.0,2.0,0.0,76.0,11598453.659999747,29044584.11999871,17446130.46000026
202308.0,1.0,70.0,28.0,8215400.680000022,50213509.25999978,41998108.57999905
202308.0,1.0,80.0,53.0,4707570.390000024,34515949.489998825,29808379.09999927
202308.0,1.0,80.0,27.0,4422892.920000021,29794633.039998885,25371740.119999465
202308.0,1.0,50.0,28.0,7751312.420000091,27840127.35999925,20088814.93999996
202308.0,2.0,50.0,32.0,17025213.799999673,59337517.76000296,42312303.95999955
202308.0,1.0,50.0,84.0,20587629.99999928,68869385.74000268,48281755.739999406
202308.0,1.0,80.0,11.0,12085205.159999615,85115219.42999914,73030014.26999925
202308.0,1.0,0.0,44.0,13312754.059999716,31683834.769998293,18371080.710000042
202308.0,1.0,60.0,11.0,24191911.879999273,163966228.6000097,139774316.72000238
202308.0,2.0,0.0,84.0,17396618.55999953,41522874.20999933,24126255.649999555
202308.0,1.0,0.0,76.0,11274616.42999982,31742471.899998583,20467855.47000005
202308.0,2.0,40.0,28.0,6817903.460000133,20342291.089999292,13524387.630000098
202308.0,2.0,50.0,5.0,6736398.16000004,26832551.19999953,20096153.039999895
202308.0,1.0,0.0,75.0,11240493.239999799,30416397.369998876,19175904.130000107
202308.0,1.0,30.0,76.0,6442805.429999992,21884088.82999919,15441283.400000064
202308.0,2.0,50.0,76.0,18322516.729999457,62225631.2300024,43903114.49999942
202308.0,1.0,30.0,27.0,2449287.6299999985,8027836.459999796,5578548.830000096
202308.0,1.0,40.0,84.0,13215376.719999677,40301051.48999932,27085674.769999202
202308.0,1.0,0.0,27.0,4754720.400000028,12181244.579999534,7426524.180000044
202308.0,2.0,40.0,93.0,13564969.679999728,42644291.4800003,29079321.79999926
202308.0,1.0,20.0,52.0,3016924.6200000024,9471032.939999692,6454108.320000006
202308.0,2.0,80.0,28.0,8334024.280000029,45631495.31999922,37297471.03999917
202308.0,1.0,0.0,84.0,16723223.629999503,44581619.520000145,27858395.88999949
202308.0,2.0,50.0,11.0,37361673.019998655,110911917.03000677,73550244.0099996
202308.0,2.0,80.0,75.0,19951273.069999624,112847818.46000142,92896545.39000133
202308.0,2.0,70.0,93.0,19824265.169999264,99880793.84000042,80056528.67000023
202308.0,1.0,60.0,5.0,5068770.920000023,39948806.18000001,34880035.25999987
202308.0,2.0,30.0,84.0,14621552.049999472,48413565.490001544,33792013.43999873
202308.0,2.0,80.0,32.0,15106803.51999953,85575864.10999995,70469060.59000032
202308.0,2.0,70.0,11.0,24960999.86999923,113621511.00999951,88660511.14000078
202308.0,1.0,80.0,44.0,11181984.559999853,57664454.109999396,46482469.549999125
202308.0,2.0,80.0,84.0,21243958.379999153,115485040.42000139,94241082.03999984
202308.0,2.0,60.0,75.0,19236261.2499997,75161487.46000387,55925226.20999985
202308.0,2.0,40.0,75.0,13000516.639999788,40051637.13000037,27051120.489999242
202308.0,1.0,40.0,93.0,9600937.14,32354362.78999885,22753425.649999652
202308.0,2.0,0.0,53.0,6553929.630000004,16258379.859999595,9704450.230000054
202308.0,2.0,70.0,52.0,10851805.389999824,44329501.59999957,33477696.209998786
202308.0,1.0,30.0,75.0,6048421.920000005,20409747.22999915,14361325.309999913
202308.0,2.0,30.0,75.0,9749025.40999998,33900973.16999867,24151947.759999428
202308.0,2.0,60.0,84.0,22189779.239999376,83408064.16000436,61218284.919999935
202308.0,1.0,30.0,5.0,1889520.7699999935,7995123.690000014,6105602.920000001
202308.0,2.0,80.0,76.0,21191281.699999575,130815314.99000219,109624033.29000354
202308.0,2.0,80.0,24.0,6481400.980000051,32485899.259998217,26004498.279999156
202308.0,1.0,80.0,52.0,5387834.770000009,33689182.61999864,28301347.849999163
202308.0,2.0,40.0,11.0,32136150.49999897,86529521.6500057,54393371.149999596
202308.0,2.0,20.0,93.0,8676565.57000005,27125048.689998314,18448483.119999748
202308.0,1.0,40.0,44.0,10388800.079999924,31099583.61999918,20710783.539999597
202308.0,2.0,30.0,11.0,32113371.579998747,92206129.28000632,60092757.70000039
202308.0,1.0,80.0,93.0,11654662.979999827,92487857.8199997,80833194.83999954
202308.0,2.0,40.0,32.0,13248814.37999985,40916892.33000003,27668077.949999195
202308.0,1.0,50.0,5.0,4973356.339999986,23409319.24999957,18435962.909999922
202308.0,2.0,40.0,44.0,14248899.699999638,40825197.6700001,26576297.96999945
202308.0,2.0,30.0,93.0,11120439.909999896,38620297.67999913,27499857.769999266
202308.0,1.0,70.0,5.0,3748143.049999979,30577414.759999365,26829271.70999971
202308.0,1.0,60.0,28.0,8304360.900000057,48858578.79000056,40554217.88999902
202308.0,1.0,70.0,75.0,18330601.559999567,106020940.83000144,87690339.27000067
202308.0,1.0,20.0,76.0,5534185.860000013,17257056.89999954,11722871.040000072
202308.0,1.0,0.0,93.0,11044503.899999846,29636106.59999875,18591602.7000002
202308.0,2.0,60.0,27.0,8134456.090000093,30548635.389998764,22414179.29999962
202308.0,2.0,80.0,44.0,20694434.069999773,86728293.64999989,66033859.5799997
202308.0,2.0,60.0,52.0,9911711.300000092,36289330.13999936,26377618.839999545
202308.0,2.0,70.0,53.0,10279510.259999903,45775392.53999975,35495882.27999863
202308.0,2.0,60.0,44.0,21042395.909999274,74686095.7600042,53643699.84999945
202308.0,2.0,30.0,27.0,3756519.630000008,12608798.379999492,8852278.750000041
202308.0,1.0,60.0,75.0,16589017.329999687,99296539.1200046,82707521.79000127
202308.0,2.0,50.0,52.0,10307745.800000053,31343858.989998758,21036113.189999368
202308.0,1.0,30.0,52.0,3659555.309999994,12210820.44999951,8551265.140000034
202308.0,2.0,70.0,44.0,20822047.409999616,82074421.5200004,61252374.110000834
202308.0,2.0,20.0,53.0,4030292.1100000134,13326347.649999414,9296055.540000033
202308.0,2.0,20.0,44.0,9524233.239999998,27070966.459998537,17546733.21999973
202308.0,2.0,30.0,52.0,5758765.460000064,19968079.359999273,14209313.899999952
202308.0,2.0,50.0,24.0,7242388.370000114,22801912.14999904,15559523.780000024
202308.0,1.0,30.0,44.0,7549043.870000061,22334030.739999406,14784986.870000033
202308.0,1.0,40.0,53.0,4716479.449999989,15215161.359999461,10498681.909999995
202308.0,1.0,80.0,75.0,11359372.359999916,80476586.75000109,69117214.38999985
202308.0,1.0,50.0,75.0,14934742.499999624,53968892.45000216,39034149.949999735
202308.0,2.0,0.0,24.0,4647562.250000034,11108597.469999466,6461035.22000009
202308.0,2.0,30.0,32.0,9914484.690000039,34810655.63999887,24896170.949999582
202308.0,1.0,30.0,93.0,7080605.840000064,24429200.779999316,17348594.93999999
202308.0,2.0,20.0,52.0,5174264.05000005,15312275.429999359,10138011.379999982
202308.0,2.0,0.0,11.0,22946568.069999084,54414262.50000087,31467694.42999874
202308.0,1.0,40.0,28.0,4801847.720000032,15329844.979999613,10527997.260000004
202308.0,1.0,40.0,52.0,5758171.27000003,17962490.769999336,12204319.500000063
202308.0,2.0,40.0,5.0,5040078.350000017,17938623.869999602,12898545.519999953
202308.0,1.0,40.0,75.0,9438821.700000059,30765710.69999896,21326888.999999665
202308.0,2.0,70.0,32.0,17462112.629999265,85179090.85000038,67716978.21999925
202309.0,2.0,20.0,27.0,3655869.010000013,10974427.909999587,7318558.900000041
202309.0,1.0,60.0,75.0,20307050.189999636,107426898.52000535,87119848.33000073
202309.0,2.0,20.0,28.0,4524545.450000019,14108469.129999354,9583923.68000006
202309.0,2.0,30.0,11.0,41647940.129998066,111261332.80000745,69613392.67000085
202309.0,1.0,30.0,27.0,3061432.5100000044,9648673.259999739,6587240.7499999795
202309.0,2.0,0.0,27.0,7304098.590000057,15673103.829999413,8369005.2400000505
202309.0,2.0,0.0,24.0,7447921.100000057,15677797.359999448,8229876.260000001
202309.0,1.0,40.0,52.0,7101246.690000015,20243125.39999953,13141878.709999962
202309.0,2.0,50.0,5.0,6943638.000000035,27502238.269999385,20558600.26999994
202309.0,2.0,80.0,76.0,22336673.569999665,135852089.64000085,113515416.07000259
202309.0,2.0,80.0,53.0,10265130.379999792,54830681.5099996,44565551.12999944
202309.0,2.0,60.0,44.0,24873196.28999959,82699379.50000514,57826183.210000426
202309.0,1.0,80.0,84.0,14282352.319999743,84431712.82000041,70149360.49999972
202309.0,2.0,40.0,44.0,17107870.629999623,46757922.620001145,29650051.989999462
202309.0,2.0,0.0,93.0,17185281.16999957,38719470.46999919,21534189.299999706
202309.0,2.0,30.0,5.0,3695477.8699999996,14945414.389999697,11249936.519999964
202309.0,2.0,20.0,76.0,9337829.810000068,29295261.429998394,19957431.619999785
202309.0,2.0,30.0,75.0,11544014.329999914,37956344.7699992,26412330.43999951
202309.0,1.0,60.0,24.0,7590477.750000073,44297619.230000764,36707141.47999906
202309.0,2.0,40.0,93.0,16928048.829999574,49448626.79000044,32520577.959998954
202309.0,2.0,30.0,44.0,13056693.36999986,40003689.36999974,26946995.99999957
202309.0,1.0,50.0,76.0,17896287.08999976,62827486.59000192,44931199.49999931
202309.0,1.0,40.0,28.0,5928021.470000003,17682452.75999946,11754431.289999953
202309.0,2.0,0.0,84.0,27873822.079999268,59087096.29000124,31213274.209999062
202309.0,2.0,0.0,11.0,48344531.259997614,96909232.24000508,48564700.97999952
202309.0,2.0,20.0,44.0,10264537.589999853,28632137.759998683,18367600.169999976
202309.0,2.0,60.0,27.0,10203116.920000004,35321534.35999911,25118417.439999644
202309.0,1.0,50.0,84.0,26223148.409999598,80184869.83000325,53961721.42000057
202309.0,2.0,70.0,5.0,4841649.410000003,30440865.309999175,25599215.899999686
202309.0,2.0,40.0,75.0,15731268.429999746,45567653.02000071,29836384.58999914
202309.0,1.0,60.0,52.0,10601932.199999973,51758403.23000131,41156471.02999955
202309.0,1.0,70.0,75.0,21695688.139999438,112363747.66000026,90668059.52000049
202309.0,1.0,70.0,28.0,9786664.039999878,54614272.73000065,44827608.68999974
202309.0,1.0,50.0,44.0,20120365.669999555,63208959.15000209,43088593.480000116
202309.0,2.0,50.0,76.0,21557081.669999253,69596460.95000269,48039379.28000002
202309.0,1.0,0.0,28.0,9184299.139999863,21933111.749999445,12748812.610000169
202309.0,1.0,30.0,32.0,7951937.32000006,25028747.51999931,17076810.200000048
202309.0,2.0,50.0,32.0,20077370.44999955,66085635.36000225,46008264.90999953
202309.0,2.0,80.0,27.0,8681970.680000039,41899966.35999877,33217995.67999903
202309.0,1.0,0.0,75.0,16929977.589999653,40445422.45999941,23515444.869999733
202309.0,2.0,30.0,32.0,11812263.629999885,39171711.08999999,27359447.459999483
202309.0,2.0,70.0,24.0,9733178.640000045,39202212.7599987,29469034.119998693
202309.0,1.0,20.0,53.0,2832517.430000013,8943825.97999972,6111308.550000081
202309.0,2.0,40.0,52.0,9441462.469999984,25911057.129999246,16469594.659999907
202309.0,1.0,40.0,93.0,12147106.769999793,37242985.65999967,25095878.889999226
202309.0,2.0,40.0,11.0,46310037.04999789,112994191.8200061,66684154.770000346
202309.0,2.0,80.0,28.0,9162555.460000003,47719728.14999915,38557172.689998895
202309.0,1.0,60.0,84.0,25560536.64999912,129147714.69000804,103587178.04000343
202309.0,1.0,50.0,32.0,17188711.40999953,60700214.37000203,43511502.95999978
202309.0,1.0,80.0,32.0,7552220.350000076,50458854.62999967,42906634.27999936
202309.0,2.0,70.0,75.0,26179893.00999966,104944930.1999998,78765037.18999943
202309.0,2.0,0.0,5.0,4276492.94999995,12728264.9999998,8451772.050000105
202309.0,1.0,80.0,5.0,2229458.7099999916,22776266.429999694,20546807.720000103
202309.0,1.0,70.0,32.0,15409841.389999673,91436888.44000085,76027047.0499996
202309.0,2.0,30.0,24.0,4430327.079999987,14720036.709999455,10289709.629999978
202309.0,1.0,40.0,44.0,12757543.799999788,36228662.60999976,23471118.809999846
202309.0,1.0,20.0,76.0,6122185.590000005,18700985.089999493,12578799.500000196
202309.0,1.0,80.0,76.0,13027309.62999981,93359432.8699993,80332123.23999953
202309.0,2.0,80.0,44.0,20784648.149999406,89267707.07000098,68483058.91999906
202309.0,2.0,20.0,24.0,3339995.5600000196,10285918.899999578,6945923.340000045
202309.0,1.0,80.0,52.0,6084022.280000052,35691031.20999868,29607008.929999065
202309.0,1.0,50.0,5.0,4936019.049999968,23742785.639999554,18806766.589999896
202309.0,1.0,70.0,53.0,9577277.239999924,50773494.66000031,41196217.41999929
202309.0,2.0,60.0,28.0,11254194.319999987,42342631.06999984,31088436.749999393
202309.0,2.0,50.0,93.0,23286989.85999948,74344441.65000299,51057451.78999942
202309.0,1.0,0.0,84.0,26797247.1499992,62646344.16000134,35849097.00999938
202309.0,2.0,40.0,5.0,5157177.150000005,18038201.79999987,12881024.649999965
202309.0,1.0,80.0,93.0,13362758.859999694,96777585.50000165,83414826.64000036
202309.0,2.0,50.0,28.0,10965908.039999953,34562399.269999415,23596491.229999617
202309.0,2.0,70.0,32.0,21001311.539999396,94331108.41999947,73329796.87999995
202309.0,2.0,40.0,84.0,23785770.819999415,63058962.8900022,39273192.06999918
202309.0,2.0,30.0,93.0,13090188.689999705,42823429.29000003,29733240.599999137
202309.0,1.0,80.0,75.0,12556127.719999734,82004559.33000004,69448431.61000016
202309.0,1.0,40.0,27.0,4853255.94999999,14159899.219999602,9306643.26999996
202309.0,1.0,50.0,52.0,10159707.479999946,32217289.76999911,22057582.28999971
202309.0,1.0,30.0,24.0,2718854.1300000073,8193868.689999707,5475014.56000002
202309.0,1.0,40.0,84.0,17608624.049999584,48909829.16000128,31301205.10999917
202309.0,2.0,40.0,76.0,15913612.209999625,47020245.5500004,31106633.339999087
202309.0,2.0,60.0,84.0,29037012.83999883,96908594.69000506,67871581.8499996
202309.0,1.0,0.0,76.0,16443802.38999959,41409137.529999465,24965335.13999971
202309.0,1.0,50.0,11.0,41250000.76999892,121809784.7100054,80559783.94000055
202309.0,1.0,20.0,84.0,9291989.119999964,26265005.10999907,16973015.990000103
202309.0,1.0,0.0,52.0,11451356.049999924,26463949.22999931,15012593.180000218
202309.0,1.0,20.0,11.0,18388671.079999417,48515542.11000103,30126871.02999898
202309.0,1.0,30.0,75.0,7212094.630000019,22716319.929999314,15504225.300000021
202309.0,2.0,80.0,5.0,3782187.6799999895,35823365.46999985,32041177.79
202309.0,1.0,80.0,28.0,4991544.540000042,33012788.389998935,28021243.849999353
202309.0,1.0,0.0,5.0,4090560.029999971,13868869.729999889,9778309.700000033
202309.0,1.0,0.0,44.0,18761613.649999402,40650249.17999921,21888635.52999988
202309.0,1.0,30.0,5.0,1916191.5699999903,8286770.329999986,6370578.760000039
202309.0,2.0,50.0,27.0,9614188.840000074,28786811.51999927,19172622.67999979
202309.0,1.0,70.0,24.0,7706230.120000053,41764159.11999873,34057928.999998026
202309.0,1.0,40.0,53.0,5783447.60000004,17266171.629999638,11482724.029999996
202309.0,2.0,70.0,28.0,12136276.809999749,50583859.07999951,38447582.26999851
202309.0,2.0,50.0,44.0,23436851.01999949,67824885.03000224,44388034.009999976
202309.0,1.0,0.0,93.0,16631918.27999972,40327196.70999945,23695278.43000004
202309.0,2.0,80.0,24.0,7419231.680000026,36181377.13999881,28762145.459999356
202309.0,1.0,50.0,53.0,8814357.820000026,28602683.429999273,19788325.609999828
202309.0,1.0,50.0,27.0,7899554.9000000525,25970123.89999909,18070568.999999575
202309.0,2.0,50.0,75.0,21790776.859999567,67644572.50000261,45853795.639999256
202309.0,1.0,40.0,11.0,31986066.889999412,83267759.78000304,51281692.8899999
202309.0,1.0,30.0,11.0,24998759.629999273,65755744.340003006,40756984.70999898
202309.0,2.0,60.0,5.0,6456919.610000088,32151793.799999326,25694874.189999938
202309.0,2.0,40.0,32.0,16101823.419999745,47610519.63000062,31508696.2099992
202309.0,2.0,50.0,52.0,12278369.029999914,35628343.94999942,23349974.91999944
202309.0,2.0,80.0,75.0,21471186.00999962,115757250.27000037,94286064.26000077
202309.0,2.0,70.0,44.0,24314538.88999946,90944256.41000035,66629717.51999977
202309.0,1.0,0.0,53.0,9236652.409999948,22333906.04999944,13097253.640000192
202309.0,2.0,20.0,75.0,8869616.050000051,26541814.31999877,17672198.270000096
202309.0,2.0,30.0,27.0,4644833.760000005,14783227.229999479,10138393.469999908
202309.0,2.0,30.0,28.0,5702409.000000016,18595273.009999268,12892864.009999964
202309.0,2.0,30.0,52.0,6914947.520000033,23178055.159999356,16263107.639999917
202309.0,2.0,30.0,84.0,18101365.219999403,56919201.63000164,38817836.40999931
202309.0,2.0,40.0,24.0,6448330.730000033,18120100.20999946,11671769.47999998
202309.0,1.0,30.0,53.0,3607905.3600000227,11767169.149999678,8159263.790000034
202309.0,2.0,50.0,24.0,8510480.630000103,26702820.539998956,18192339.909999818
202309.0,2.0,0.0,52.0,11925317.269999929,25497823.47999912,13572506.210000182
202309.0,2.0,80.0,32.0,16067930.87999966,87909428.3999993,71841497.51999994
202309.0,1.0,30.0,84.0,11920962.92999988,35929958.6699994,24008995.739999656
202309.0,2.0,70.0,27.0,11320435.989999764,44008353.32999967,32687917.339998633
202309.0,2.0,20.0,93.0,9650393.459999923,29238257.439998325,19587863.979999777
202309.0,2.0,20.0,11.0,29321818.05999853,72258422.09000441,42936604.02999878
202309.0,1.0,70.0,84.0,24933064.169999354,120072881.62000085,95139817.45000212
202309.0,1.0,70.0,44.0,20265781.91999952,94061624.06000043,73795842.14000094
202309.0,1.0,60.0,93.0,19637069.959999476,115303076.90000454,95666006.94000082
202309.0,1.0,70.0,76.0,20428971.79999949,117159872.94999902,96730901.15000008
202309.0,1.0,50.0,75.0,17674723.339999627,59976018.53000169,42301295.18999951
202309.0,1.0,70.0,5.0,3910644.3299999796,31196238.709999476,27285594.379999716
202309.0,2.0,60.0,24.0,8840532.030000066,32198265.899998598,23357733.86999958
202309.0,2.0,0.0,76.0,17220665.649999537,38809537.88999912,21588872.24000013
202309.0,1.0,20.0,52.0,3497188.230000014,10222862.899999633,6725674.670000058
202309.0,1.0,60.0,76.0,19706157.58999938,122711311.1600046,103005153.57000044
202309.0,2.0,70.0,84.0,29949610.93999924,115558137.94000214,85608527.00000113
